PASSENGERS,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_CITY_MARKET_ID,DEST,YEAR,QUARTER
6146.00,30721,BOS,36106,YYZ,2024,1
6149.00,30559,SEA,32395,IST,2024,1
6149.00,31032,CUN,30325,DEN,2024,1
6149.00,31703,EWR,32987,MXP,2024,1
6149.00,32467,FLL,34293,PUJ,2024,1
6150.00,31453,IAH,30244,AKL,2024,1
6150.00,34717,SCL,30194,DFW,2024,1
6151.00,32134,HNL,32169,NRT,2024,1
6151.00,36039,YEG,30466,PHX,2024,1
6153.00,30977,ORD,34293,PUJ,2024,1
6153.00,36083,YUL,32211,LAS,2024,1
6154.00,30423,AUS,30730,LHR,2024,1
6155.00,30977,ORD,36321,ZRH,2024,1
6155.00,31703,EWR,32987,MXP,2024,1
6155.00,32991,LIS,30721,BOS,2024,1
6155.00,33238,MEL,32457,SFO,2024,1
6156.00,31703,JFK,30575,BGI,2024,1
6158.00,30194,DFW,31435,DUB,2024,1
6158.00,30397,ATL,31000,FCO,2024,1
6158.00,30920,CDG,30852,IAD,2024,1
6158.00,31215,YVR,32211,LAS,2024,1
6160.00,32575,LAX,34832,SJD,2024,1
6162.00,31295,DTW,34293,PUJ,2024,1
6163.00,32467,MIA,31455,DXB,2024,1
6163.00,34293,PUJ,30852,BWI,2024,1
6164.00,30730,LHR,30325,DEN,2024,1
6165.00,30194,DFW,35092,SYD,2024,1
6166.00,31703,EWR,33518,MUC,2024,1
6167.00,30194,DFW,34717,SCL,2024,1
6167.00,34153,PLS,30397,ATL,2024,1
6168.00,30162,ADD,30977,ORD,2024,1
6172.00,32467,MIA,31565,MDE,2024,1
6174.00,31455,DXB,31454,MCO,2024,1
6177.00,30711,BOG,32467,MIA,2024,1
6177.00,32457,SFO,30696,BNE,2024,1
6180.00,30977,ORD,32169,HND,2024,1
6182.00,30559,SEA,34309,PVG,2024,1
6184.00,32169,NRT,32457,SFO,2024,1
6186.00,35258,TLV,32467,MIA,2024,1
6187.00,32134,HNL,31945,ICN,2024,1
6188.00,30711,BOG,34819,SJU,2024,1
6189.00,31000,FCO,30194,DFW,2024,1
6190.00,30730,LHR,32457,SFO,2024,1
6190.00,32134,HNL,32169,HND,2024,1
6193.00,30411,AUA,31703,JFK,2024,1
6193.00,36106,YYZ,31453,IAH,2024,1
6195.00,31915,GIG,30397,ATL,2024,1
6195.00,32457,SFO,31760,FRA,2024,1
6197.00,30880,CMN,31703,JFK,2024,1
6197.00,30977,ORD,36106,YYZ,2024,1
6203.00,30977,ORD,31118,CPH,2024,1
6204.00,31874,GDL,30559,SEA,2024,1
6206.00,30397,ATL,34153,PLS,2024,1
6206.00,32457,SFO,30730,LHR,2024,1
6207.00,31435,DUB,31703,JFK,2024,1
6208.00,30711,BOG,31703,JFK,2024,1
6208.00,32575,LAX,34677,SAL,2024,1
6209.00,36321,ZRH,32575,LAX,2024,1
6212.00,30920,CDG,31703,JFK,2024,1
6212.00,34681,SAP,31453,IAH,2024,1
6212.00,34832,SJD,32575,LAX,2024,1
6214.00,30966,VCP,31454,MCO,2024,1
6214.00,32457,SFO,30244,AKL,2024,1
6216.00,35084,SXM,30397,ATL,2024,1
6221.00,30920,CDG,31295,DTW,2024,1
6222.00,31057,CLT,31584,MAD,2024,1
6225.00,30730,LGW,31703,JFK,2024,1
6225.00,31703,JFK,30181,EZE,2024,1
6227.00,31703,JFK,34210,POS,2024,1
6228.00,31874,GDL,32575,LAX,2024,1
6229.00,34832,SJD,32457,SFO,2024,1
6230.00,31215,YVR,34262,PSP,2024,1
6230.00,32991,LIS,31703,JFK,2024,1
6231.00,31760,FRA,31703,JFK,2024,1
6232.00,30877,CAN,32575,LAX,2024,1
6233.00,32211,LAS,36083,YUL,2024,1
6233.00,34832,SJD,34614,SLC,2024,1
6234.00,30977,ORD,36106,YYZ,2024,1
6235.00,34293,PUJ,30977,ORD,2024,1
6236.00,34717,SCL,30194,DFW,2024,1
6238.00,30977,ORD,33518,MUC,2024,1
6238.00,31703,JFK,35084,SXM,2024,1
6238.00,32693,KIN,32467,FLL,2024,1
6239.00,30877,CAN,32575,LAX,2024,1
6239.00,31453,IAH,31760,FRA,2024,1
6239.00,31945,ICN,32211,LAS,2024,1
6240.00,30397,ATL,32169,HND,2024,1
6241.00,33165,MAN,31703,JFK,2024,1
6244.00,32211,LAS,31215,YVR,2024,1
6244.00,34717,SCL,31703,JFK,2024,1
6245.00,32467,MIA,35258,TLV,2024,1
6246.00,31295,DTW,30920,CDG,2024,1
6249.00,30194,DFW,32169,HND,2024,1
6249.00,31057,CLT,31868,GCM,2024,1
6250.00,32467,FLL,32693,KIN,2024,1
6254.00,32400,KIX,32134,HNL,2024,1
6255.00,31760,FRA,30194,DFW,2024,1
6255.00,31760,FRA,30977,ORD,2024,1
6256.00,31760,FRA,31295,DTW,2024,1
6257.00,30977,ORD,30752,BRU,2024,1
6261.00,33165,MAN,31454,MCO,2024,1
6264.00,34819,SJU,30711,BOG,2024,1
6265.00,32575,LAX,30877,CAN,2024,1
6265.00,32575,LAX,32169,NRT,2024,1
6268.00,32010,GUA,30397,ATL,2024,1
6272.00,30852,IAD,30292,AMS,2024,1
6272.00,32467,MIA,34286,PTY,2024,1
6272.00,32575,LAX,35092,SYD,2024,1
6272.00,35718,WAW,30977,ORD,2024,1
6273.00,30977,ORD,31874,GDL,2024,1
6274.00,31032,CUN,31123,STL,2024,1
6282.00,36321,ZRH,30977,ORD,2024,1
6283.00,31032,CUN,30977,ORD,2024,1
6285.00,30920,CDG,30852,IAD,2024,1
6286.00,30194,DFW,32395,IST,2024,1
6287.00,30517,BCN,32467,MIA,2024,1
6287.00,35092,SYD,32575,LAX,2024,1
6290.00,33408,MNL,32134,HNL,2024,1
6292.00,31032,CUN,30325,DEN,2024,1
6293.00,30977,ORD,31032,CUN,2024,1
6293.00,31703,EWR,31455,DXB,2024,1
6294.00,31032,CUN,30721,BOS,2024,1
6299.00,32169,HND,31650,MSP,2024,1
6299.00,32575,LAX,34066,PEK,2024,1
6301.00,32467,FLL,31032,CUN,2024,1
6302.00,30966,GRU,31703,EWR,2024,1
6302.00,31295,DTW,36106,YYZ,2024,1
6304.00,30559,SEA,32169,HND,2024,1
6306.00,31703,EWR,30920,ORY,2024,1
6306.00,31703,JFK,32849,KWI,2024,1
6307.00,30194,DFW,31032,CUN,2024,1
6307.00,31703,JFK,31950,GND,2024,1
6307.00,32575,LAX,32169,HND,2024,1
6308.00,30423,AUS,31032,CUN,2024,1
6309.00,30852,IAD,30162,ADD,2024,1
6309.00,31760,FRA,30852,IAD,2024,1
6312.00,32457,SFO,30244,AKL,2024,1
6312.00,33518,MUC,32467,MIA,2024,1
6320.00,31032,CUN,30423,AUS,2024,1
6321.00,31584,MAD,31703,JFK,2024,1
6322.00,34312,PVR,31453,IAH,2024,1
6323.00,30711,BOG,31703,JFK,2024,1
6329.00,30559,SEA,30730,LHR,2024,1
6333.00,34677,SAL,32575,LAX,2024,1
6336.00,31945,ICN,30977,ORD,2024,1
6337.00,31650,MSP,33180,MBJ,2024,1
6338.00,32575,LAX,32126,HKG,2024,1
6344.00,31032,CUN,30397,ATL,2024,1
6345.00,30730,LHR,32211,LAS,2024,1
6347.00,30966,GRU,31703,JFK,2024,1
6347.00,32575,LAX,30877,CAN,2024,1
6348.00,31454,MCO,33165,MAN,2024,1
6350.00,30194,DFW,33514,MTY,2024,1
6350.00,30292,AMS,31453,IAH,2024,1
6350.00,30397,ATL,34884,UVF,2024,1
6350.00,31945,ICN,30852,IAD,2024,1
6351.00,30730,LHR,30559,SEA,2024,1
6353.00,34492,RDU,30730,LHR,2024,1
6354.00,34309,PVG,32575,LAX,2024,1
6354.00,36106,YYZ,32467,MIA,2024,1
6355.00,31760,FRA,30559,SEA,2024,1
6357.00,33165,MAN,31454,MCO,2024,1
6358.00,31215,YVR,33570,SAN,2024,1
6361.00,31703,JFK,30716,BOM,2024,1
6361.00,31760,FRA,30325,DEN,2024,1
6364.00,30397,ATL,31000,FCO,2024,1
6365.00,31760,FRA,30721,BOS,2024,1
6369.00,30559,SEA,31945,ICN,2024,1
6379.00,30397,ATL,30181,EZE,2024,1
6380.00,32169,HND,30559,SEA,2024,1
6380.00,32457,SFO,34312,PVR,2024,1
6382.00,31290,DEL,31703,JFK,2024,1
6382.00,31874,GDL,33214,SAT,2024,1
6383.00,32575,LAX,34309,PVG,2024,1
6384.00,32400,KIX,32134,HNL,2024,1
6385.00,31703,EWR,32105,SDQ,2024,1
6386.00,36106,YYZ,31453,IAH,2024,1
6387.00,31703,EWR,30549,BER,2024,1
6389.00,30397,ATL,34286,PTY,2024,1
6390.00,30730,LHR,33195,TPA,2024,1
6391.00,32575,LAX,34677,SAL,2024,1
6391.00,34153,PLS,30397,ATL,2024,1
6393.00,32467,MIA,34207,POP,2024,1
6397.00,30852,IAD,34677,SAL,2024,1
6397.00,32467,MIA,34717,SCL,2024,1
6398.00,31453,IAH,33514,MTY,2024,1
6402.00,31453,IAH,30292,AMS,2024,1
6403.00,30721,BOS,31455,DXB,2024,1
6403.00,31650,MSP,33180,MBJ,2024,1
6403.00,31874,GDL,30977,MDW,2024,1
6403.00,34309,PVG,30559,SEA,2024,1
6405.00,30194,DFW,33180,MBJ,2024,1
6409.00,35092,SYD,32134,HNL,2024,1
6410.00,31703,JFK,33605,NAS,2024,1
6414.00,30977,ORD,34286,PTY,2024,1
6414.00,31945,ICN,30559,SEA,2024,1
6415.00,31703,JFK,30411,AUA,2024,1
6417.00,33518,MUC,30325,DEN,2024,1
6419.00,31453,IAH,30730,LHR,2024,1
6419.00,32987,MXP,31703,EWR,2024,1
6420.00,31032,CUN,32467,FLL,2024,1
6421.00,30920,CDG,31703,EWR,2024,1
6421.00,31164,CTG,32467,FLL,2024,1
6423.00,31295,DTW,31945,ICN,2024,1
6425.00,32010,GUA,30397,ATL,2024,1
6425.00,34312,PVR,32457,SFO,2024,1
6426.00,32575,LAX,32169,NRT,2024,1
6427.00,31703,JFK,30181,EZE,2024,1
6428.00,32457,SFO,30292,AMS,2024,1
6435.00,31584,MAD,31703,EWR,2024,1
6436.00,31032,CUN,31454,MCO,2024,1
6436.00,33605,NAS,30852,DCA,2024,1
6436.00,34286,PTY,34819,SJU,2024,1
6437.00,30325,DEN,31215,YVR,2024,1
6437.00,31435,DUB,31703,EWR,2024,1
6437.00,31703,JFK,30966,GRU,2024,1
6440.00,32467,FLL,34838,SJO,2024,1
6440.00,32991,LIS,31703,EWR,2024,1
6440.00,32991,LIS,34100,PHL,2024,1
6444.00,36039,YEG,32211,LAS,2024,1
6445.00,30852,IAD,32991,LIS,2024,1
6448.00,34832,SJD,31650,MSP,2024,1
6450.00,32457,SFO,32400,KIX,2024,1
6450.00,32575,LAX,31435,DUB,2024,1
6452.00,30977,ORD,31945,ICN,2024,1
6452.00,34100,PHL,31000,FCO,2024,1
6454.00,30852,IAD,30415,AUH,2024,1
6456.00,33514,MTY,33214,SAT,2024,1
6461.00,31215,YVR,34057,PDX,2024,1
6461.00,31703,JFK,34717,SCL,2024,1
6461.00,31760,FRA,31453,IAH,2024,1
6461.00,33370,MLM,30977,MDW,2024,1
6462.00,30194,DFW,33180,MBJ,2024,1
6465.00,30325,DEN,31215,YVR,2024,1
6466.00,33570,SAN,31215,YVR,2024,1
6467.00,31945,ICN,32134,HNL,2024,1
6470.00,31714,RSW,36106,YYZ,2024,1
6471.00,31760,FRA,31703,EWR,2024,1
6472.00,32467,MIA,35258,TLV,2024,1
6473.00,31945,ICN,31295,DTW,2024,1
6473.00,32169,HND,32457,SFO,2024,1
6476.00,30397,ATL,31945,ICN,2024,1
6478.00,30397,ATL,30863,YYC,2024,1
6480.00,30721,BOS,31945,ICN,2024,1
6482.00,31650,MSP,34312,PVR,2024,1
6483.00,33518,MUC,32457,SFO,2024,1
6484.00,30721,BOS,31945,ICN,2024,1
6484.00,30920,CDG,30194,DFW,2024,1
6484.00,31703,JFK,34293,PUJ,2024,1
6487.00,34100,PHL,30517,BCN,2024,1
6487.00,36106,YYZ,30852,IAD,2024,1
6488.00,30752,BRU,30852,IAD,2024,1
6491.00,32575,LAX,32169,HND,2024,1
6494.00,30181,EZE,30397,ATL,2024,1
6494.00,31703,EWR,35013,STI,2024,1
6495.00,31760,FRA,30325,DEN,2024,1
6498.00,36106,YYZ,32467,MIA,2024,1
6499.00,32467,MIA,34717,SCL,2024,1
6505.00,34100,PHL,34293,PUJ,2024,1
6506.00,31703,JFK,34153,PLS,2024,1
6507.00,31215,YVR,30466,PHX,2024,1
6508.00,33238,MEL,32457,SFO,2024,1
6509.00,30292,AMS,32457,SFO,2024,1
6511.00,30194,DFW,31000,FCO,2024,1
6511.00,31703,JFK,34717,SCL,2024,1
6511.00,32986,LIM,31703,JFK,2024,1
6512.00,30325,DEN,31760,FRA,2024,1
6512.00,31453,IAH,34312,PVR,2024,1
6512.00,34838,SJO,31454,MCO,2024,1
6513.00,31760,FRA,30559,SEA,2024,1
6513.00,35455,UIO,30397,ATL,2024,1
6519.00,31703,JFK,32991,LIS,2024,1
6523.00,31874,GDL,34057,PDX,2024,1
6525.00,36106,YYZ,30721,BOS,2024,1
6526.00,33518,MUC,31703,JFK,2024,1
6527.00,31760,FRA,30194,DFW,2024,1
6528.00,36106,YYZ,31714,RSW,2024,1
6529.00,31584,MAD,30194,DFW,2024,1
6530.00,30244,AKL,30194,DFW,2024,1
6530.00,32575,LAX,31118,CPH,2024,1
6532.00,31760,FRA,31057,CLT,2024,1
6533.00,30244,AKL,31453,IAH,2024,1
6533.00,30549,BER,31703,EWR,2024,1
6539.00,32467,MIA,33518,MUC,2024,1
6540.00,30730,LHR,31295,DTW,2024,1
6543.00,33180,MBJ,34100,PHL,2024,1
6544.00,32457,SFO,34832,SJD,2024,1
6544.00,34717,SCL,32467,MIA,2024,1
6546.00,30721,BOS,31435,DUB,2024,1
6546.00,31453,IAH,31760,FRA,2024,1
6546.00,31650,MSP,34832,SJD,2024,1
6546.00,31945,ICN,32457,SFO,2024,1
6546.00,33252,MEX,30559,SEA,2024,1
6549.00,31945,ICN,30559,SEA,2024,1
6550.00,31868,GCM,32467,MIA,2024,1
6550.00,33518,MUC,30721,BOS,2024,1
6550.00,33570,SAN,34832,SJD,2024,1
6553.00,30721,BOS,32395,IST,2024,1
6553.00,31435,DUB,32575,LAX,2024,1
6554.00,35092,SYD,32575,LAX,2024,1
6557.00,32467,MIA,31584,MAD,2024,1
6557.00,34293,PUJ,34100,PHL,2024,1
6560.00,34293,PUJ,30852,BWI,2024,1
6560.00,34832,SJD,32575,LAX,2024,1
6561.00,30730,LHR,30423,AUS,2024,1
6561.00,31650,MSP,34293,PUJ,2024,1
6561.00,35595,VIE,31703,EWR,2024,1
6564.00,31874,GDL,33214,SAT,2024,1
6566.00,30292,AMS,34614,SLC,2024,1
6566.00,34717,SCL,32467,MIA,2024,1
6568.00,30730,LHR,34100,PHL,2024,1
6568.00,31215,YVR,32211,LAS,2024,1
6568.00,33518,MUC,30977,ORD,2024,1
6578.00,30852,IAD,31945,ICN,2024,1
6584.00,30852,IAD,30920,CDG,2024,1
6585.00,30415,AUH,30852,IAD,2024,1
6586.00,34819,SJU,31584,MAD,2024,1
6586.00,34884,UVF,32467,MIA,2024,1
6587.00,30244,AKL,30194,DFW,2024,1
6587.00,31703,JFK,35718,WAW,2024,1
6587.00,32575,LAX,31874,GDL,2024,1
6588.00,31124,CPT,30397,ATL,2024,1
6588.00,31650,MSP,32169,HND,2024,1
6589.00,31455,DXB,32467,MIA,2024,1
6590.00,30194,DFW,32169,HND,2024,1
6592.00,30397,ATL,30181,EZE,2024,1
6593.00,35258,TLV,32467,MIA,2024,1
6596.00,30721,BOS,31032,CUN,2024,1
6597.00,33180,MBJ,31650,MSP,2024,1
6598.00,30852,IAD,31000,FCO,2024,1
6599.00,32457,SFO,30920,CDG,2024,1
6600.00,30920,CDG,30721,BOS,2024,1
6603.00,34309,PVG,32575,LAX,2024,1
6606.00,33518,MUC,32467,MIA,2024,1
6609.00,34286,PTY,30397,ATL,2024,1
6610.00,30397,ATL,34286,PTY,2024,1
6612.00,32575,LAX,33252,MEX,2024,1
6614.00,33570,SAN,30730,LHR,2024,1
6621.00,32169,HND,30194,DFW,2024,1
6621.00,34832,SJD,31453,HOU,2024,1
6622.00,32457,SFO,34309,PVG,2024,1
6625.00,31584,MAD,30397,ATL,2024,1
6625.00,31703,JFK,33165,MAN,2024,1
6625.00,31703,JFK,34717,SCL,2024,1
6626.00,30977,MDW,31032,CUN,2024,1
6626.00,32211,LAS,31215,YVR,2024,1
6626.00,32467,MIA,36083,YUL,2024,1
6627.00,32575,LAX,34832,SJD,2024,1
6628.00,30721,BOS,31945,ICN,2024,1
6628.00,33043,LOS,30397,ATL,2024,1
6629.00,33518,MUC,31057,CLT,2024,1
6630.00,30863,YYC,30397,ATL,2024,1
6632.00,35718,WAW,31703,JFK,2024,1
6633.00,33269,MGA,32467,FLL,2024,1
6633.00,34293,PUJ,34819,SJU,2024,1
6635.00,34100,PHL,32991,LIS,2024,1
6635.00,36106,YYZ,32467,MIA,2024,1
6636.00,31703,EWR,33518,MUC,2024,1
6640.00,31453,IAH,34312,PVR,2024,1
6641.00,30244,AKL,32457,SFO,2024,1
6643.00,30852,IAD,31945,ICN,2024,1
6645.00,31945,ICN,30194,DFW,2024,1
6646.00,34293,PUJ,31650,MSP,2024,1
6649.00,34717,SCL,32575,LAX,2024,1
6651.00,31703,JFK,35306,TPE,2024,1
6653.00,30977,ORD,31874,GDL,2024,1
6659.00,32575,LAX,31215,YVR,2024,1
6663.00,30325,DEN,31760,FRA,2024,1
6663.00,30920,CDG,31453,IAH,2024,1
6663.00,32457,SFO,33518,MUC,2024,1
6665.00,31650,MSP,34293,PUJ,2024,1
6668.00,32575,LAX,30244,AKL,2024,1
6669.00,30181,EZE,31703,JFK,2024,1
6669.00,36106,YYZ,31714,RSW,2024,1
6671.00,30977,ORD,34293,PUJ,2024,1
6674.00,31874,GDL,33192,SMF,2024,1
6676.00,30977,ORD,33252,MEX,2024,1
6678.00,34293,PUJ,31650,MSP,2024,1
6680.00,33518,MUC,31703,EWR,2024,1
6681.00,30559,SEA,31945,ICN,2024,1
6685.00,30397,ATL,32395,IST,2024,1
6687.00,31868,GCM,32467,MIA,2024,1
6689.00,30397,ATL,32010,GUA,2024,1
6689.00,36083,YUL,32467,MIA,2024,1
6693.00,32575,LAX,33252,MEX,2024,1
6694.00,31703,JFK,32987,MXP,2024,1
6697.00,30966,GRU,30852,IAD,2024,1
6697.00,32169,NRT,32457,SFO,2024,1
6699.00,31703,JFK,30966,GRU,2024,1
6700.00,30721,BOS,32105,SDQ,2024,1
6703.00,34614,SLC,34832,SJD,2024,1
6703.00,36083,YUL,31703,EWR,2024,1
6705.00,30977,ORD,33518,MUC,2024,1
6705.00,33605,NAS,30721,BOS,2024,1
6707.00,32169,NRT,30194,DFW,2024,1
6708.00,30920,CDG,31295,DTW,2024,1
6709.00,31215,YVR,30559,SEA,2024,1
6710.00,31703,JFK,35718,WAW,2024,1
6711.00,30325,DEN,33518,MUC,2024,1
6712.00,30415,AUH,30852,IAD,2024,1
6713.00,32134,HNL,35092,SYD,2024,1
6715.00,32575,LAX,34309,PVG,2024,1
6716.00,30721,BOS,32395,IST,2024,1
6716.00,30730,LHR,30397,ATL,2024,1
6718.00,30164,AMM,30977,ORD,2024,1
6718.00,31454,MCO,31760,FRA,2024,1
6719.00,36106,YYZ,32467,MIA,2024,1
6720.00,30852,IAD,31945,ICN,2024,1
6720.00,31703,JFK,34210,POS,2024,1
6720.00,32169,NRT,31703,EWR,2024,1
6723.00,30466,PHX,30730,LHR,2024,1
6723.00,32457,SFO,31435,DUB,2024,1
6725.00,31703,JFK,33165,MAN,2024,1
6727.00,35084,SXM,31703,JFK,2024,1
6728.00,30966,GRU,31453,IAH,2024,1
6729.00,30852,BWI,34293,PUJ,2024,1
6729.00,34614,SLC,34832,SJD,2024,1
6730.00,36106,YYZ,31703,JFK,2024,1
6732.00,31453,IAH,33514,MTY,2024,1
6732.00,31584,MAD,31703,JFK,2024,1
6734.00,32457,SFO,31760,FRA,2024,1
6739.00,30559,SEA,31945,ICN,2024,1
6739.00,30852,IAD,32169,HND,2024,1
6739.00,32467,FLL,30966,VCP,2024,1
6743.00,31032,CUN,30194,DFW,2024,1
6743.00,31453,IAH,30292,AMS,2024,1
6743.00,31454,MCO,32105,SDQ,2024,1
6747.00,34717,SCL,31703,JFK,2024,1
6752.00,31453,HOU,34832,SJD,2024,1
6753.00,30194,DFW,31244,CZM,2024,1
6753.00,31703,EWR,32991,LIS,2024,1
6753.00,32169,HND,30977,ORD,2024,1
6754.00,32575,LAX,33238,MEL,2024,1
6755.00,30721,BOS,31455,DXB,2024,1
6755.00,31295,DTW,31945,ICN,2024,1
6755.00,33616,NBO,31703,JFK,2024,1
6756.00,30244,AKL,32457,SFO,2024,1
6760.00,31565,MDE,32467,MIA,2024,1
6760.00,32467,MIA,34717,SCL,2024,1
6760.00,33370,MLM,30977,MDW,2024,1
6762.00,30559,SEA,31945,ICN,2024,1
6763.00,31584,MAD,32467,MIA,2024,1
6763.00,36106,YYZ,31714,RSW,2024,1
6764.00,32457,SFO,34286,PTY,2024,1
6766.00,30194,DFW,30863,YYC,2024,1
6766.00,32467,MIA,30517,BCN,2024,1
6767.00,31874,GDL,30977,ORD,2024,1
6768.00,31703,JFK,36106,YYZ,2024,1
6768.00,32986,LIM,31703,JFK,2024,1
6771.00,32169,NRT,32575,LAX,2024,1
6775.00,31703,EWR,33252,MEX,2024,1
6777.00,31454,MCO,33165,MAN,2024,1
6778.00,34286,PTY,31703,EWR,2024,1
6779.00,32467,MIA,31868,GCM,2024,1
6782.00,34057,PDX,31215,YVR,2024,1
6782.00,36106,YYZ,30852,IAD,2024,1
6783.00,30466,PHX,36039,YEG,2024,1
6783.00,31703,EWR,34286,PTY,2024,1
6785.00,30194,DFW,32169,NRT,2024,1
6785.00,33514,MTY,31453,IAH,2024,1
6786.00,30966,VCP,32467,FLL,2024,1
6786.00,31874,GDL,30559,SEA,2024,1
6787.00,30730,LHR,33570,SAN,2024,1
6787.00,30966,GRU,31703,JFK,2024,1
6789.00,30977,ORD,31945,ICN,2024,1
6791.00,30920,CDG,30977,ORD,2024,1
6791.00,31874,GDL,30194,DFW,2024,1
6791.00,32457,SFO,31760,FRA,2024,1
6792.00,30181,EZE,30397,ATL,2024,1
6793.00,30920,CDG,31453,IAH,2024,1
6793.00,31703,EWR,33518,MUC,2024,1
6793.00,32467,MIA,30920,CDG,2024,1
6795.00,30181,EZE,31703,JFK,2024,1
6796.00,30730,LHR,30466,PHX,2024,1
6797.00,34012,PAP,32467,FLL,2024,1
6799.00,34838,SJO,32467,FLL,2024,1
6800.00,31703,EWR,31584,MAD,2024,1
6800.00,33518,MUC,32457,SFO,2024,1
6803.00,30194,DFW,31945,ICN,2024,1
6804.00,31650,MSP,33180,MBJ,2024,1
6804.00,36083,YUL,32575,LAX,2024,1
6805.00,30920,CDG,32457,SFO,2024,1
6807.00,30244,AKL,32575,LAX,2024,1
6807.00,30559,SEA,31945,ICN,2024,1
6807.00,31453,IAH,30244,AKL,2024,1
6808.00,31874,GDL,31453,IAH,2024,1
6813.00,31703,EWR,31000,FCO,2024,1
6814.00,30730,LHR,30325,DEN,2024,1
6814.00,31584,MAD,34819,SJU,2024,1
6814.00,31874,GDL,34057,PDX,2024,1
6814.00,34312,PVR,30397,ATL,2024,1
6816.00,33252,MEX,31703,EWR,2024,1
6817.00,31760,FRA,30325,DEN,2024,1
6818.00,31703,JFK,32987,MXP,2024,1
6819.00,30194,DFW,31584,MAD,2024,1
6821.00,31703,EWR,30966,GRU,2024,1
6822.00,32651,KEF,31703,JFK,2024,1
6823.00,31584,MAD,32467,MIA,2024,1
6823.00,31703,EWR,30292,AMS,2024,1
6825.00,30730,LHR,31454,MCO,2024,1
6829.00,30194,DFW,31455,DXB,2024,1
6829.00,30397,ATL,30181,EZE,2024,1
6829.00,30852,IAD,30162,ADD,2024,1
6831.00,32467,FLL,32010,GUA,2024,1
6837.00,34262,PSP,31215,YVR,2024,1
6838.00,32457,SFO,32169,NRT,2024,1
6839.00,31032,CUN,30721,BOS,2024,1
6842.00,30559,SEA,30730,LHR,2024,1
6842.00,31868,GCM,30397,ATL,2024,1
6850.00,30194,DFW,33514,MTY,2024,1
6851.00,30292,AMS,30559,SEA,2024,1
6853.00,32211,LAS,30730,LHR,2024,1
6855.00,31215,YVR,32575,LAX,2024,1
6856.00,30730,LHR,30397,ATL,2024,1
6862.00,31215,YVR,32211,LAS,2024,1
6863.00,30397,ATL,34312,PVR,2024,1
6868.00,30194,DFW,30730,LHR,2024,1
6869.00,31703,JFK,30181,EZE,2024,1
6870.00,32010,GUA,30397,ATL,2024,1
6876.00,33514,MTY,30194,DFW,2024,1
6877.00,32467,MIA,32073,HAV,2024,1
6878.00,30559,SEA,31455,DXB,2024,1
6878.00,34286,PTY,30397,ATL,2024,1
6879.00,32169,HND,30194,DFW,2024,1
6880.00,30397,ATL,32520,JNB,2024,1
6880.00,31453,IAH,30920,CDG,2024,1
6881.00,30194,DFW,30244,AKL,2024,1
6881.00,32575,LAX,31215,YVR,2024,1
6883.00,31703,EWR,31435,DUB,2024,1
6887.00,31703,JFK,31290,DEL,2024,1
6888.00,30721,BOS,30292,AMS,2024,1
6889.00,32010,GUA,32467,FLL,2024,1
6889.00,32457,SFO,34066,PEK,2024,1
6889.00,33370,MLM,30977,MDW,2024,1
6890.00,31435,DUB,32457,SFO,2024,1
6891.00,32400,KIX,32134,HNL,2024,1
6893.00,31215,YVR,32575,LAX,2024,1
6894.00,30194,DFW,30181,EZE,2024,1
6894.00,31454,MCO,30730,LHR,2024,1
6899.00,31760,FRA,32457,SFO,2024,1
6899.00,33514,MTY,31453,IAH,2024,1
6900.00,32457,SFO,30920,CDG,2024,1
6904.00,30397,ATL,31868,GCM,2024,1
6905.00,32169,HND,30559,SEA,2024,1
6911.00,34207,POP,32467,MIA,2024,1
6912.00,31760,FRA,31454,MCO,2024,1
6914.00,30466,PHX,36106,YYZ,2024,1
6914.00,32467,FLL,32010,GUA,2024,1
6915.00,32467,MIA,33518,MUC,2024,1
6919.00,31703,JFK,31290,DEL,2024,1
6919.00,33165,MAN,31454,MCO,2024,1
6920.00,30150,ACC,30852,IAD,2024,1
6920.00,30977,ORD,31945,ICN,2024,1
6920.00,31874,GDL,30194,DFW,2024,1
6922.00,31650,MSP,34312,PVR,2024,1
6923.00,32126,HKG,32575,LAX,2024,1
6924.00,30730,LHR,32211,LAS,2024,1
6924.00,31584,MAD,31057,CLT,2024,1
6925.00,34832,SJD,34614,SLC,2024,1
6929.00,30977,ORD,31435,DUB,2024,1
6929.00,31453,HOU,34832,SJD,2024,1
6932.00,32467,MIA,31868,GCM,2024,1
6932.00,36039,YEG,30466,PHX,2024,1
6933.00,33238,MEL,32575,LAX,2024,1
6935.00,30846,BZE,32467,MIA,2024,1
6937.00,34312,PVR,31650,MSP,2024,1
6941.00,31703,JFK,31565,MDE,2024,1
6942.00,31945,ICN,32457,SFO,2024,1
6943.00,30194,DFW,31584,MAD,2024,1
6943.00,31000,FCO,30397,ATL,2024,1
6944.00,30730,LHR,32457,SFO,2024,1
6945.00,31703,EWR,31455,DXB,2024,1
6951.00,30194,DFW,30863,YYC,2024,1
6954.00,32467,MIA,34207,POP,2024,1
6954.00,34286,PTY,32467,MIA,2024,1
6958.00,34286,PTY,32467,MIA,2024,1
6959.00,30325,DEN,32169,NRT,2024,1
6959.00,31703,JFK,31584,MAD,2024,1
6960.00,32575,LAX,33252,MEX,2024,1
